word,sentiment_eng
inspirar,positive
inspirar,trust
instalar,anticipation
instigación,negative
instigar,negative
instintivo,anger
instintivo,disgust
instintivo,fear
instintivo,positive
instituto,trust
institutriz,trust
instrucción,positive
instrucción,trust
instrucciones,anticipation
instrucciones,trust
instructor,anticipation
instructor,positive
instructor,trust
instruir,positive
instruir,trust
instrumental,positive
insuficiencia,negative
insuficiencia,anger
insuficiencia,negative
insuficiente,negative
insuficientemente,negative
insultante,anger
insultante,disgust
insultante,fear
insultante,negative
insultante,sadness
insulto,anger
insulto,disgust
insulto,negative
insulto,sadness
insulto,surprise
insuperable,fear
insuperable,negative
insuperable,sadness
insuperada,anticipation
insuperada,fear
insuperada,joy
insuperada,positive
insuperada,trust
insuperado,anticipation
insuperado,fear
insuperado,joy
insuperado,positive
insuperado,trust
insurgente,negative
insurrección,anger
insurrección,negative
intacta,positive
intacta,trust
intacta,positive
intacta,trust
intacto,positive
intacto,trust
intacto,positive
intacto,trust
integridad,positive
integridad,trust
intelecto,positive
intelectual,positive
inteligencia,fear
inteligencia,joy
inteligencia,positive
inteligencia,trust
inteligente,positive
inteligente,positive
inteligente,trust
intencionadamente,positive
intenso,anger
intenso,disgust
intenso,fear
intenso,joy
intenso,negative
intenso,positive
intenso,surprise
intenso,trust
intentar,trust
intento,anticipation
intercambiar,positive
intercambiar,trust
interceder,fear
interceder,sadness
intercesión,trust
interdicción,negative
interesada,disgust
interesada,positive
interesada,sadness
interesado,disgust
interesado,positive
interesado,sadness
interesante,positive
interesar,positive
interferencia,negative
interior,disgust
interior,positive
interior,trust
interlocutorio,positive
interludio,positive
interminable,anger
interminable,fear
interminable,joy
interminable,negative
interminable,positive
interminable,sadness
interminable,trust
interminable,anger
interminable,anticipation
interminable,negative
interminable,positive
interpretación,negative
interrogar,fear
interrogatorio,fear
interrumpida,negative
interrumpida,sadness
interrumpido,negative
interrumpido,sadness
interrumpir,negative
interrumpir,anger
interrumpir,negative
interrumpir,surprise
intervención,negative
intervención,positive
intervención,sadness
intestada,negative
intestado,negative
intestinal,disgust
intestino,disgust
intestinos,disgust
íntimamente,anticipation
íntimamente,fear
íntimamente,joy
intimidación,anger
intimidación,fear
intimidación,negative
intimidar,fear
intimidar,negative
íntimo,anticipation
íntimo,joy
íntimo,positive
íntimo,trust
intitulada,negative
intitulada,sadness
intitulado,negative
intitulado,sadness
intolerable,anger
intolerable,negative
intolerancia,anger
intolerancia,disgust
intolerancia,fear
intolerancia,negative
intolerante,anger
intolerante,disgust
intolerante,fear
intolerante,negative
intolerante,sadness
intratable,anger
intratable,negative
intrépida,positive
intrépido,positive
intriga,anticipation
intriga,fear
intriga,negative
intriga,surprise
intrusión,fear
intrusión,negative
intruso,anger
intruso,fear
intruso,negative
intruso,surprise
intruso,anger
intruso,disgust
intruso,fear
intruso,negative
intruso,surprise
intuición,positive
intuición,trust
intuitivamente,anticipation
intuitivo,positive
inundar,fear
inútil,negative
inútil,sadness
inútil,negative
invadir,anger
invadir,fear
invadir,negative
invadir,sadness
invadir,surprise
inválida,sadness
invalidación,negative
invalidar,negative
invalidez,negative
inválido,sadness
invariablemente,positive
invasión,fear
invasión,negative
invasión,anger
invasión,negative
invasor,anger
invasor,fear
invasor,negative
invasor,sadness
inventivo,positive
inventor,positive
inversión,anger
inversión,disgust
inversión,negative
inversión,surprise
investigación,anticipation
investigación,positive
investigación,anticipation
investigador,positive
investigar,positive
invicta,anticipation
invicta,joy
invicta,negative
invicta,positive
invicta,sadness
invicta,surprise
invicto,anticipation
invicto,joy
invicto,negative
invicto,positive
invicto,sadness
invicto,surprise
invitación,anticipation
invitación,positive
invitación,anticipation
invitación,joy
invitación,positive
invitación,surprise
invitación,trust
invocación,anticipation
invocación,trust
invocar,anticipation
involución,anger
involución,negative
involuntariamente,negative
involuntariamente,surprise
involuntario,negative
involuntario,surprise
involuntario,surprise
involuntario,negative
inyección,fear
ir a tientas,anger
ir a tientas,disgust
ir a tientas,fear
ir a tientas,negative
ira,anger
ira,negative
ira,anger
ira,fear
ira,negative
iris,fear
irracional,disgust
irracional,fear
irracional,negative
irracionalidad,negative
irradiar,positive
irreconciliable,anger
irreconciliable,fear
irreconciliable,negative
irreconciliable,sadness
irreducible,positive
irrefutable,positive
irrefutable,trust
irregular,negative
irregularidad,negative
irrelevante,negative
irreparable,fear
irreparable,negative
irreparable,sadness
irresistible,positive
irresoluto,anticipation
irrespetuoso,anger
irrespetuoso,disgust
irrespetuoso,fear
irrespetuoso,negative
irrespetuoso,sadness
irresponsable,negative
irreverente,negative
irrevocable,negative
irritabilidad,anger
irritabilidad,negative
irritable,anger
irritable,negative
irritacion,anger
irritacion,disgust
irritacion,negative
irritacion,sadness
irritante,anger
irritante,disgust
irritante,negative
irrompible,positive
jactancia,negative
jactarse,negative
jadeando,fear
jadeando,negative
jadear,surprise
jaranear,joy
jaranear,positive
jardín,joy
jardín,positive
jarra,anger
jarra,fear
jarra,negative
jarra,positive
jarra,sadness
jaula,negative
jaula,sadness
jefe,positive
jerga,negative
jeringuilla,fear
jinete,positive
jornada,negative
joven,anticipation
joven,joy
joven,positive
joven,surprise
jovial,joy
jovial,positive
joya,joy
joya,positive
juan,disgust
juan,negative
jubilación,anticipation
jubilación,fear
jubilación,joy
jubilación,negative
jubilación,positive
jubilación,sadness
jubilación,trust
jubiloso,joy
jubiloso,positive
jubiloso,joy
jubiloso,positive
jubiloso,surprise
jubiloso,trust
judicial,anticipation
judicial,positive
judicial,trust
judicial,anticipation
judicial,trust
juego,anticipation
juego,negative
juego,surprise
juerga,negative
juerga,negative
juez de instrucción,negative
jugador,anticipation
jugador,negative
jugador,surprise
jugador,negative
jugar,negative
juguetón,anger
juguetón,joy
juguetón,positive
juguetón,surprise
juguetón,trust
juicio,surprise
juicioso,positive
juicioso,trust
junta,negative
juntarse,trust
jurada,trust
jurado,trust
juramento,positive
juramento,trust
jurar,positive
jurar,trust
jurisprudencia,sadness
jurista,trust
justa,positive
justicia,positive
justicia,trust
justificable,positive
justificable,trust
justificación,positive
justificar,trust
justo,positive
juvenil,negative
juventud,anger
juventud,anticipation
juventud,fear
juventud,joy
juventud,positive
juventud,surprise
juzgar,fear
juzgar,negative
kan,fear
kan,trust
kern,negative
la licenciatura,positive
laberinto,anticipation
laberinto,negative
labor,anticipation
labor,joy
labor,positive
labor,surprise
labor,trust
labores,negative
laborioso,negative
laborioso,negative
ladrar,anger
ladrar,negative
ladrón,disgust
ladrón,fear
ladrón,negative
ladrón,negative
ladrón,disgust
ladrón,fear
ladrón,negative
ladrón,anger
ladrón,disgust
ladrón,fear
ladrón,negative
ladrón,sadness
ladrón,surprise
lamentable,negative
lamentable,sadness
lamentable,negative
lamentable,sadness
lamentablemente,disgust
lamentablemente,negative
lamentablemente,sadness
lamentada,negative
lamentada,sadness
lamentado,negative
lamentado,sadness
lamentando,negative
lamentando,sadness
lamentar,negative
lamentar,sadness
lamentarse,sadness
lamento,disgust
lamento,fear
lamento,negative
lamento,sadness
lamer,disgust
lamer,negative
lana,anger
lana,disgust
lana,negative
lana,sadness
langosta,fear
langosta,negative
lánguida,negative
languidecer,negative
languideciendo,fear
languideciendo,negative
languideciendo,sadness
lánguido,negative
lanza,anger
lanza,anticipation
lanza,fear
lanza,negative
lanzamiento,anticipation
lanzamiento,positive
lapso,negative
largo,anticipation
lascivo,disgust
lascivo,negative
láser,positive
láser,trust
lástima,sadness
lastimando,anger
lastimando,fear
lastimando,negative
lastimando,sadness
lastimero,sadness
latente,anger
latente,anticipation
latente,disgust
latente,negative
latente,surprise
latigazo,anger
latigazo,fear
latigazo,negative
látigo,anger
látigo,negative
laureada,positive
laureada,trust
laureado,positive
laureado,trust
laurel,positive
laureles,joy
laureles,positive
lava,anger
lava,fear
lava,negative
lavabo,disgust
lavabo,disgust
lavabo,negative
laxante,disgust
laxante,fear
laxante,negative
lazo,negative
lazo,sadness
leal,fear
leal,joy
leal,positive
leal,surprise
leal,trust
leal,positive
lealtad,positive
lealtad,trust
lealtad,positive
lealtad,trust
lección,anticipation
lección,positive
lección,trust
lector,positive
legada,trust
legado,trust
legal,positive
legal,trust
legal,positive
legal,trust
legalizada,anger
legalizada,fear
legalizada,joy
legalizada,positive
legalizada,trust
legalizado,anger
legalizado,fear
legalizado,joy
legalizado,positive
legalizado,trust
legendario,positive
legibilidad,positive
legible,positive
legislador,trust
legislatura,trust
legitimidad,trust
legítimo,positive
lema,positive
lengüeta,anger
lengüeta,negative
lentitud,negative
lento,negative
lento,sadness
león,fear
león,positive
leonada,disgust
leonado,disgust
lepra,disgust
lepra,fear
lepra,negative
lepra,sadness
lesbiana,disgust
lesbiana,negative
lesbiana,sadness
lesión,anger
lesión,fear
lesión,negative
lesión,sadness
lesionada,fear
lesionada,negative
lesionada,sadness
lesionado,fear
lesionado,negative
lesionado,sadness
lesionar,anger
lesionar,fear
lesionar,negative
lesionar,sadness
letal,disgust
letal,fear
letal,negative
letal,sadness
letargo,negative
letargo,sadness
letrada,anticipation
letrada,positive
letrada,trust
letrado,anticipation
letrado,positive
letrado,trust
letrinas,disgust
letrinas,negative
leucemia,anger
leucemia,fear
leucemia,negative
leucemia,sadness
levantamiento,anger
levantamiento,anticipation
levantamiento,fear
levantamiento,negative
ley,trust
leyendo,positive
liberación,anticipation
liberación,joy
liberación,positive
liberación,trust
liberación,anticipation
liberación,joy
liberación,positive
liberación,surprise
liberal,negative
liberal,positive
liberar,anger
liberar,anticipation
liberar,joy
liberar,positive
liberar,surprise
liberar,trust
libertad,joy
libertad,positive
libertad,trust
libertad,anticipation
libertad,joy
libertad,positive
libertad,surprise
libertad,trust
libertad condicional,anticipation
libertad condicional,anticipation
libertad condicional,fear
libertad condicional,sadness
libertad de acción,positive
libertinaje,disgust
libertinaje,fear
libertinaje,negative
libidinoso,negative
libra,anger
libra,negative
libra esterlina,anger
libra esterlina,anticipation
libra esterlina,joy
libra esterlina,negative
libra esterlina,positive
libra esterlina,trust
librar,anticipation
librar,positive
libre,negative
libremente,joy
libremente,positive
libremente,trust
librería,positive
libresco,positive
líder,positive
líder,trust
líder,trust
liga,positive
ligar,anticipation
ligar,joy
ligar,negative
ligar,positive
ligar,surprise
ligar,trust
limitada,anger
limitada,negative
limitada,sadness
limitado,anger
limitado,negative
limitado,sadness
limo,disgust
limón,disgust
limón,negative
limosna,negative
limosna,sadness
limpiamente,positive
limpiando,positive
limpiar,joy
limpiar,positive
limpiar,trust
limpiar,positive
limpieza,positive
limpieza,positive
linchar,anger
linchar,disgust
linchar,fear
linchar,negative
linchar,sadness
linda,positive
líneas,fear
lingüista,positive
lingüista,trust
lío,disgust
lío,negative
lira,joy
lira,positive
lírico,joy
lírico,positive
lisiada,fear
lisiada,negative
lisiada,sadness
lisiada,negative
lisiada,sadness
lisiado,fear
lisiado,negative
lisiado,sadness
lisiado,negative
lisiado,sadness
lista,positive
lista,trust
lista de verificación,positive
lista de verificación,trust
listo,anticipation
litigante,negative
litigar,anger
litigar,anticipation
litigar,disgust
litigar,fear
litigar,negative
litigar,sadness
litigio,negative
litigioso,anger
litigioso,disgust
litigioso,negative
lívida,anger
lívida,disgust
lívida,negative
lívido,anger
lívido,disgust
lívido,negative
llaga gangrenosa,anger
llaga gangrenosa,disgust
llaga gangrenosa,negative
llamadas,anticipation
llamadas,negative
llamadas,trust
llamativo,disgust
llamativo,negative
llamativo,surprise
llamativo,negative
llanto,sadness
llave inglesa,negative
llegada,anticipation
llegar,anticipation
llenar,trust
lleno de alegría,joy
lleno de alegría,positive
lleno de savia,trust
llorando,negative
llorando,sadness
llorar,negative
llorar,sadness
llorar,negative
llorar,sadness
llorar,negative
llorar,sadness
lloroso,disgust
lloroso,fear
lloroso,sadness
lluvioso,sadness
lo completo,positive
lo más fuerte,anger
lo más fuerte,negative
lo más honda,fear
lo más hondo,fear
loable,positive
loable,trust
loable,positive
loable,anticipation
loable,joy
loable,positive
loable,surprise
loable,trust
local,positive
localizar,anticipation
loco,anger
loco,fear
loco,negative
loco,anger
loco,fear
loco,negative
loco,sadness
loco,disgust
loco,negative
loco,negative
loco,sadness
loco,negative
loco,anger
loco,fear
loco,negative
loco,surprise
locura,negative
locura,anger
locura,disgust
locura,fear
locura,negative
locura,sadness
locura,anger
locura,disgust
locura,fear
locura,negative
locura,sadness
locura,anger
locura,fear
locura,negative
loda,disgust
loda,negative
lodo,disgust
lodo,negative
lodoso,disgust
lodoso,negative
lógico,positive
lograr,joy
lograr,positive
lograr,trust
logro,positive
logro,anticipation
logro,joy
logro,positive
logro,trust
logro,positive
longevidad,positive
lontananza,negative
loro,disgust
loro,negative
lotería,anticipation
lozano,disgust
lozano,negative
lozano,sadness
lucha,anger
lucha,fear
lucha,negative
lucha,anger
lucha,negative
lucha,anger
lucha,negative
lucha,anger
lucha,fear
lucha,negative
lucha,sadness
